city,model,price,insurance,fuel_type,seats,kms_driven,transmission,year_of_manufacture,engine,power,mileage,ownership
Chennai,Swift Dzire LXI 1.2 BS IV,530000.0,Comprehensive,Petrol,5,39000,Manual,2018.0,1197,81.8,22.0,First Owner
Chennai,S-Presso VXI AT 2019-2022,459999.99999999994,Expired,Petrol,5,20000,Automatic,2021.0,998,67.05,21.7,First Owner
Chennai,Aspire 1.5 TDCi Titanium,575000.0,Expired,Diesel,5,60000,Manual,2017.0,1498,99.0,25.83,First Owner
Chennai,City i-VTEC CVT ZX,769000.0,Zero Dep,Petrol,5,73897,Automatic,2018.0,1497,117.6,18.0,First Owner
Chennai,Celerio ZXI Optional AMT BSIV,451000.0,Zero Dep,Petrol,5,25754,Automatic,2017.0,998,67.04,23.1,First Owner
Chennai,Venue S Turbo BSIV,825000.0,Comprehensive,Petrol,5,32000,Manual,2019.0,998,118.35,18.27,First Owner
Chennai,Creta SX Opt IVT BSVI,1425000.0,Comprehensive,Petrol,5,14000,Automatic,2020.0,1497,113.18,14.0,First Owner
Chennai,New Accord VTi-L MT,85000.0,Expired,Petrol,5,100000,Manual,2005.0,2354,81.8,11.9,Third Owner
Chennai,Beat Diesel LS,220000.00000000003,Expired,Diesel,5,150000,Manual,2012.0,936,57.6,25.44,First Owner
Chennai,City i VTEC CVT VX,800000.0,Expired,Petrol,5,70000,Automatic,2017.0,1497,117.3,18.0,Second Owner
Chennai,Vitara Brezza ZDi Plus AMT,800000.0,Comprehensive,Diesel,5,88000,Automatic,2018.0,1248,88.5,24.3,First Owner
Chennai,Swift VXI,525000.0,Expired,Petrol,5,50000,Manual,2019.0,1197,81.8,21.21,Second Owner
Chennai,Nexon 1.2 Revotron XZ Plus,709000.0,Third Party,Petrol,5,51275,Manual,2020.0,1198,108.5,17.0,Second Owner
Chennai,Swift Dzire ZXI Plus,655000.0,Comprehensive,Petrol,5,62404,Manual,2018.0,1197,81.8,21.21,First Owner
Chennai,Jazz 1.2 VX i VTEC,486000.00000000006,Comprehensive,Petrol,5,71634,Manual,2017.0,1199,88.7,18.7,Second Owner
Chennai,Grand i10 Magna,372000.0,Expired,Petrol,5,45142,Manual,2016.0,1197,82.0,18.9,Second Owner
Coimbatore,A6 2.0 TDI,1190000.0,Comprehensive,Diesel,5,75284,Automatic,2014.0,1968,174.33,19.12,Second Owner
Chennai,i20 Sportz Plus Dual Tone BSIV,645000.0,Zero Dep,Petrol,5,48790,Manual,2019.0,1197,81.86,18.6,First Owner
Chennai,Innova Hycross VX(O) 7STR Hybrid,3250000.0,Comprehensive,Petrol,7,16000,Automatic,2023.0,1987,183.72,19.12,First Owner
Gurgaon,A4 35 TDI Technology Edition,990000.0,Expired,Diesel,5,51600,Automatic,2015.0,1968,174.33,17.11,First Owner
Chennai,Nexon 1.2 Revotron XM,819999.9999999999,Comprehensive,Petrol,5,43206,Manual,2022.0,1198,108.5,17.0,First Owner
Chennai,Hector Sharp Pro,2100000.0,Expired,Petrol,5,13368,Manual,2023.0,1451,141.04,13.79,First Owner
Chennai,i10 Asta 1.2,350000.0,Comprehensive,Petrol,5,69732,Manual,2012.0,1197,78.9,20.36,Second Owner
Chennai,Kushaq 1.0 TSI Style 4 Airbags AT,1595000.0,Expired,Petrol,5,27000,Automatic,2021.0,999,113.98,17.2,First Owner
Chennai,Jazz 1.2 V AT i VTEC,550000.0,Expired,Petrol,5,50000,Automatic,2018.0,1199,88.7,19.0,First Owner
Chennai,Altroz XE BSVI,509999.99999999994,Comprehensive,Petrol,5,37370,Manual,2020.0,1199,86.83,19.33,First Owner
Chennai,A3 35 TDI Premium Plus,2625000.0,Comprehensive,Diesel,5,23000,Automatic,2019.0,1197,81.8,19.12,First Owner
Chennai,Baleno 1.2 CVT Alpha,570000.0,Expired,Petrol,5,40000,Automatic,2017.0,1197,83.1,21.4,Third Owner
Chennai,Beat LT,200000.0,Expired,Petrol,5,90000,Manual,2012.0,1199,79.4,18.6,Second Owner
Chennai,Santro Xing XE,28000.0,Expired,Petrol,5,70000,Manual,2003.0,1086,81.8,17.8,Second Owner
Chennai,Harrier XZ Plus BSVI,1620000.0,Comprehensive,Diesel,5,11000,Manual,2021.0,1956,167.67,16.35,First Owner
Chennai,Grand i10 Sportz,390000.0,Expired,Petrol,5,50000,Manual,2016.0,1197,82.0,18.9,First Owner
Chennai,Tiago XZA AMT,590000.0,Comprehensive,Petrol,5,72000,Automatic,2021.0,1199,84.82,20.09,First Owner
Chennai,Ecosport 1.5 Petrol Titanium Plus AT BSIV,825000.0,Comprehensive,Petrol,5,63000,Automatic,2019.0,1497,121.36,14.8,First Owner
Chennai,City ZX CVT,975000.0,Comprehensive,Petrol,5,39000,Automatic,2019.0,1497,117.6,17.4,First Owner
Chennai,Xcent 1.2 VTVT S,560000.0,Comprehensive,Petrol,5,44259,Manual,2019.0,1197,81.86,20.14,First Owner
Chennai,Grand i10 Sportz,341000.0,Third Party,Petrol,5,60299,Manual,2014.0,1197,82.0,18.9,Second Owner
Coimbatore,X1 sDrive20d xLine,2990000.0,Comprehensive,Diesel,5,39561,Automatic,2021.0,1995,187.74,19.62,First Owner
Chennai,Ertiga VXI ABS,575000.0,Expired,Petrol,7,60000,Manual,2013.0,1373,93.7,16.02,First Owner
Chennai,S-Presso VXI Opt 2019-2022,484999.99999999994,Comprehensive,Petrol,5,51000,Manual,2022.0,998,67.05,21.7,First Owner
Chennai,Creta S BSVI,1190000.0,Comprehensive,Petrol,5,26000,Manual,2021.0,1497,113.18,19.12,First Owner
Chennai,Taigun 1.0 TSI Highline BSVI,953999.9999999999,Zero Dep,Petrol,5,23922,Manual,2021.0,999,113.98,20.08,First Owner
Chennai,Virtus Highline BSVI,1100000.0,Expired,Petrol,5,40000,Manual,2022.0,999,113.98,19.4,First Owner
Chennai,S-Class S 350 CDI,4200000.0,Expired,Diesel,5,60000,Automatic,2015.0,2987,254.79,19.12,Second Owner
Chennai,Figo Diesel ZXI,210000.0,Expired,Diesel,5,120000,Manual,2012.0,1197,81.8,19.12,Second Owner
Chennai,Grand i10 Nios Sportz,600000.0,Expired,Petrol,5,20000,Manual,2022.0,1197,81.86,20.7,First Owner
Chennai,Swift VVT VXI,400000.0,Expired,Petrol,5,50000,Manual,2014.0,1197,81.8,22.0,First Owner
Chennai,Baleno 1.2 Zeta,568000.0,Zero Dep,Petrol,5,32908,Manual,2018.0,1197,83.1,21.4,First Owner
Chennai,Amaze SX i-DTEC,480000.0,Comprehensive,Diesel,5,39000,Manual,2015.0,1498,98.6,25.8,First Owner
Chennai,Magnite XE BSVI,560000.0,Comprehensive,Petrol,5,9800,Manual,2021.0,999,71.02,18.75,First Owner
Chennai,Ertiga SHVS ZDI Plus,875000.0,Comprehensive,Diesel,7,72000,Manual,2016.0,1248,88.5,24.52,First Owner
Chennai,Venue SX Opt Turbo,782000.0,Zero Dep,Petrol,5,49333,Manual,2021.0,998,118.35,18.27,First Owner
Chennai,Ecosport 1.5 Ti VCT MT Titanium BSIV,488999.99999999994,Third Party,Petrol,5,74113,Manual,2017.0,1499,110.4,15.85,Second Owner
Chennai,Ertiga VXI AT Petrol,925000.0,Expired,Petrol,7,16400,Automatic,2019.0,1462,103.0,18.69,First Owner
Chennai,i20 Sportz Option 1.2,580000.0,Expired,Petrol,5,60000,Manual,2015.0,1197,81.83,18.6,First Owner
Chennai,Compass 2.0 Sport Plus,1366000.0,Expired,Diesel,5,30000,Manual,2020.0,1956,170.0,17.1,Second Owner
Chennai,Verna 1.6 SX VTVT,819999.9999999999,Expired,Petrol,5,60000,Manual,2017.0,1591,121.3,17.01,Second Owner
Chennai,Alto 800 LXi BSIII,100000.0,Expired,Petrol,5,70000,Manual,2008.0,796,46.3,19.7,First Owner
Chennai,Venue SX Plus Turbo DCT BSIV,850000.0,Comprehensive,Petrol,5,69000,Automatic,2019.0,998,118.35,18.15,First Owner
Chennai,Ignis 1.2 AMT Alpha BSIV,540000.0,Comprehensive,Petrol,5,77077,Automatic,2020.0,1197,81.8,20.89,First Owner
Chennai,Celerio VXI,375000.0,Expired,Petrol,5,37400,Manual,2015.0,998,67.04,23.1,First Owner
Chennai,City V CVT,950000.0,Comprehensive,Petrol,5,52400,Automatic,2020.0,1498,119.35,18.3,First Owner
Chennai,Ecosport 1.0 Ecoboost Titanium Plus BSIV,550000.0,Expired,Petrol,5,60000,Manual,2015.0,999,123.24,18.88,First Owner
Chennai,RediGO T Option,315000.0,Third Party,Petrol,5,19305,Manual,2020.0,799,53.64,20.71,First Owner
Chennai,City i VTEC V,475000.0,Comprehensive,Petrol,5,132627,Manual,2014.0,1497,117.3,17.8,Second Owner
Chennai,Brio S MT,275000.0,Expired,Petrol,5,80000,Manual,2014.0,1198,86.8,19.4,First Owner
Chennai,Ritz LDi,330000.0,Comprehensive,Diesel,5,113666,Manual,2012.0,1248,73.9,21.1,First Owner
Chennai,Alcazar Signature Dual Tone,1500000.0,Expired,Petrol,6,70000,Manual,2021.0,1999,156.9,14.5,First Owner
Chennai,Innova 2.5 Z Diesel 7 Seater BS IV,1375000.0,Comprehensive,Diesel,7,120000,Manual,2015.0,2494,100.6,19.12,Second Owner
Chennai,Celerio ZXI,454000.0,Third Party,Petrol,5,54879,Manual,2022.0,998,65.71,25.24,First Owner
Chennai,Grand i10 1.2 Kappa Sportz Option AT,486000.00000000006,Expired,Petrol,5,74366,Automatic,2019.0,1197,81.8,19.12,First Owner
Chennai,i10 Sportz 1.2,240000.0,Expired,Petrol,5,70000,Manual,2009.0,1197,78.9,20.36,Second Owner
Chennai,Ignis Zeta AMT BSVI,620000.0,Expired,Petrol,5,30000,Automatic,2022.0,1197,81.8,20.89,First Owner
Chennai,Superb 1.8 TFSI MT,700000.0,Expired,Petrol,5,100000,Manual,2014.0,1798,157.8,13.14,Second Owner
Chennai,City i-VTEC SV,630000.0,Zero Dep,Petrol,5,78691,Manual,2018.0,1497,117.6,17.4,First Owner
Chennai,Santro Xing GLS,140000.0,Expired,Petrol,5,120000,Manual,2009.0,1086,62.1,17.92,Second Owner
Chennai,Polo 1.0 MPI Comfortline,509999.99999999994,Expired,Petrol,5,47003,Manual,2019.0,999,75.1,17.74,Second Owner
Chennai,XUV300 W8 BSVI,859000.0,Zero Dep,Petrol,5,32969,Manual,2021.0,1197,108.62,16.82,First Owner
Chennai,Alto 800 LXI,292000.0,Comprehensive,Petrol,5,43769,Manual,2016.0,796,47.33,22.05,First Owner
Chennai,Astor Sharp BSVI,1525000.0,Expired,Petrol,5,23679,Manual,2022.0,1498,108.49,15.43,First Owner
Chennai,Triber RXZ Dual Tone,980000.0000000001,Expired,Petrol,7,10000,Manual,2024.0,999,71.01,20.0,First Owner
Chennai,City E,500000.0,Expired,Petrol,5,71000,Manual,2012.0,1497,116.3,16.8,First Owner
Chennai,Carens Luxury Plus Diesel,2089999.9999999998,Comprehensive,Diesel,7,15000,Manual,2024.0,1493,114.41,19.12,First Owner
Chennai,E-Class E350 CDI Avantgarde,700000.0,Expired,Diesel,5,120000,Automatic,2009.0,2987,210.0,19.12,Fifth Owner
Chennai,Duster 85PS Diesel RxE,490000.00000000006,Comprehensive,Diesel,5,86000,Manual,2014.0,1461,83.8,20.45,Second Owner
Chennai,Innova Hycross ZX(O) Hybrid,3750000.0,Comprehensive,Petrol,7,10000,Automatic,2023.0,1987,183.72,19.12,First Owner
Chennai,Alto K10 LXI,315000.0,Expired,Petrol,5,50000,Manual,2017.0,998,67.05,23.95,Second Owner
Gurgaon,Q5 40 TDI Premium Plus,3190000.0,Expired,Diesel,5,32700,Automatic,2019.0,1968,188.0,19.12,First Owner
Chennai,i20 Asta 1.2,480999.99999999994,Comprehensive,Petrol,5,78421,Manual,2015.0,1197,81.83,18.6,First Owner
Chennai,Xylo D4,450000.0,Expired,Diesel,7,90000,Manual,2014.0,2489,93.7,14.95,Second Owner
Chennai,City ZX CVT,825000.0,Comprehensive,Petrol,5,41034,Automatic,2017.0,1497,117.6,17.4,First Owner
Chennai,GL-Class 350 CDI Luxury,1950000.0,Comprehensive,Diesel,7,70000,Automatic,2012.0,2987,224.0,19.12,Second Owner
Coimbatore,GLA Class 200 CDI,2190000.0,Comprehensive,Diesel,5,60889,Automatic,2017.0,2143,136.0,19.12,First Owner
Chennai,XUV500 W10 1.99 mHawk,1050000.0,Expired,Diesel,7,70000,Manual,2017.0,1997,140.0,16.0,First Owner
Chennai,Innova Crysta 2.4 VX 8 STR,1850000.0,Expired,Diesel,8,60000,Manual,2021.0,2393,148.0,19.12,Second Owner
Chennai,Grand i10 1.2 Kappa Magna AT,399000.0,Comprehensive,Petrol,5,90073,Automatic,2018.0,1197,81.86,18.9,Second Owner
Chennai,GLC 220d Celebration Edition,3750000.0,Comprehensive,Diesel,5,45000,Automatic,2018.0,2143,168.0,19.12,Second Owner
Chennai,Compass 2.0 Limited Plus 4X4 AT,1889999.9999999998,Comprehensive,Diesel,5,45000,Automatic,2020.0,1956,170.63,16.3,First Owner
Chennai,CLA Urban Sport 200d,2400000.0,Expired,Diesel,5,50000,Automatic,2019.0,2143,134.1,19.12,First Owner
Chennai,Creta 1.6 SX Automatic,1150000.0,Comprehensive,Petrol,5,37000,Automatic,2018.0,1591,121.3,14.8,First Owner
Chennai,3 Series GT Luxury Line,3600000.0,Comprehensive,Diesel,5,55000,Automatic,2018.0,1995,188.0,19.12,First Owner
Chennai,Fortuner Legender 4x4 AT BSVI,4500000.0,Expired,Diesel,7,20000,Automatic,2021.0,2755,201.15,8.0,Second Owner
Chennai,Grand i10 1.2 Kappa Asta,483000.0,Expired,Petrol,5,29925,Manual,2017.0,1197,81.86,18.9,First Owner
Chennai,GLC 220d 4MATIC Sport,3375000.0,Comprehensive,Diesel,5,65000,Automatic,2017.0,2143,170.0,19.12,First Owner
Chennai,Swift Vdi BSIII,300000.0,Expired,Diesel,5,80000,Manual,2010.0,1248,81.8,17.8,First Owner
Chennai,Marazzo M6 Plus 8Str BSVI,1300000.0,Expired,Diesel,8,60000,Manual,2020.0,1497,120.96,19.12,First Owner
Chennai,i20 Sportz DT BSVI,705000.0,Expired,Petrol,5,20000,Manual,2022.0,1197,81.8,21.0,First Owner
Chennai,Seltos GTX Plus DCT,1150000.0,Expired,Petrol,5,60000,Automatic,2019.0,1353,138.08,16.5,Second Owner
Chennai,Ciaz Alpha AT,840000.0,Comprehensive,Petrol,5,40000,Automatic,2020.0,1462,103.25,20.04,First Owner
Chennai,Innova 2.5 ZX Diesel 7 Seater,1450000.0,Expired,Diesel,7,80000,Manual,2015.0,2494,100.6,19.12,First Owner
Chennai,i10 Magna 1.2,191000.0,Comprehensive,Petrol,5,84521,Manual,2008.0,1197,78.9,20.36,Second Owner
Chennai,3 Series Gran Limousine 320Ld Luxury Line,4500000.0,Comprehensive,Diesel,5,30000,Automatic,2022.0,1995,187.4,19.62,Second Owner
Chennai,Tiago EV XZ Plus Tech LUX LR ACFC,965000.0,Expired,Electric,5,20000,Automatic,2023.0,1197,73.75,19.12,First Owner
Chennai,Creta 1.6 VTVT SX Plus,819999.9999999999,Comprehensive,Petrol,5,21000,Manual,2016.0,1591,121.3,13.0,Second Owner
Chennai,Tigor XZ Plus BSVI,580000.0,Comprehensive,Petrol,5,42931,Manual,2021.0,1199,84.82,19.28,First Owner
Chennai,Creta 1.6 SX Automatic,999000.0,Comprehensive,Petrol,5,62000,Automatic,2019.0,1591,121.3,14.8,First Owner
Chennai,Vento 1.2 Highline Plus AT 16 Alloy,646000.0,Comprehensive,Petrol,5,41686,Automatic,2017.0,1197,103.5,18.19,First Owner
Chennai,Santro Sportz AMT BSIV,451000.0,Comprehensive,Petrol,5,23994,Automatic,2019.0,1086,68.0,20.3,Second Owner
Chennai,Verna VTVT 1.6 SX,711000.0,Expired,Petrol,5,62731,Manual,2018.0,1591,121.3,17.0,Second Owner
Chennai,Grand i10 Nios Sportz Dual Tone,492000.0,Third Party,Petrol,5,56460,Manual,2021.0,1197,81.86,20.7,Second Owner
Chennai,GLS 350d 4MATIC,6600000.0,Comprehensive,Diesel,7,85000,Automatic,2019.0,2987,258.0,19.12,First Owner
Chennai,Hector Sharp Diesel MT,1650000.0,Comprehensive,Diesel,5,18000,Manual,2022.0,1956,167.68,13.0,First Owner
Chennai,Micra XV CVT,349000.0,Expired,Petrol,5,48251,Automatic,2013.0,1198,76.0,19.34,Second Owner
Chennai,Ertiga ZXI,1125000.0,Comprehensive,Petrol,7,32977,Manual,2022.0,1462,101.65,20.51,First Owner
Chennai,Magnite XV BSVI,629000.0,Third Party,Petrol,5,23966,Manual,2022.0,999,71.02,18.75,First Owner
Chennai,Swift LXI BSIV,550000.0,Comprehensive,Petrol,5,20000,Manual,2018.0,1197,81.8,22.0,First Owner
Chennai,Rapid 1.5 TDI Style BSIV,720000.0,Expired,Diesel,5,180000,Manual,2017.0,1498,108.6,21.13,First Owner
Chennai,Cooper Countryman Cooper S JCW Inspired,3600000.0,Comprehensive,Petrol,5,35000,Automatic,2018.0,1998,189.08,19.12,First Owner
Chennai,Altroz XZ BSVI,795000.0,Comprehensive,Petrol,5,21862,Manual,2022.0,1199,86.83,19.33,First Owner
Gurgaon,Q7 40 TFSI Quattro,3850000.0,Expired,Petrol,7,59600,Automatic,2017.0,1984,248.0,13.55,Second Owner
Chennai,RediGO T,361000.0,Expired,Petrol,5,30000,Manual,2022.0,799,53.64,20.71,First Owner
Chennai,S-Presso VXI Plus 2019-2022,407000.0,Comprehensive,Petrol,5,10904,Manual,2021.0,998,65.71,21.7,First Owner
Chennai,Tiago XE BSVI,440000.00000000006,Expired,Petrol,5,27362,Manual,2020.0,1199,84.82,19.01,First Owner
Chennai,Swift LXI,430000.0,Expired,Petrol,5,40000,Manual,2019.0,1197,81.8,21.21,First Owner
Chennai,i20 Asta Option 1.4 CRDi,620000.0,Comprehensive,Diesel,5,40000,Manual,2015.0,1396,88.73,22.54,First Owner
Chennai,Polo 1.2 MPI Highline Plus,590000.0,Comprehensive,Petrol,5,115588,Manual,2018.0,1199,74.0,16.2,First Owner
Chennai,A3 35 TDI Premium Plus,2100000.0,Expired,Diesel,5,40000,Automatic,2020.0,1968,143.0,20.38,First Owner
Chennai,i10 Era,240000.0,Expired,Petrol,5,108537,Manual,2011.0,1086,68.05,19.81,Second Owner
Coimbatore,Rover Range Rover Evoque Pure,2190000.0,Comprehensive,Diesel,5,140596,Automatic,2015.0,2179,187.7,19.12,First Owner
Chennai,Wagon R VXI BS IV,352000.0,Comprehensive,Petrol,5,77433,Manual,2015.0,998,67.04,20.51,First Owner
Chennai,Ecosport 1.5 DV5 MT Titanium,350000.0,Expired,Diesel,5,100000,Manual,2013.0,1498,89.84,22.7,First Owner
Chennai,Creta 1.6 VTVT S,1150000.0,Comprehensive,Petrol,5,25000,Manual,2020.0,1591,121.3,15.29,First Owner
Chennai,Vitara Brezza VXI,745000.0,Expired,Petrol,5,50000,Manual,2021.0,1462,103.26,17.03,First Owner
Chennai,i10 Sportz,195000.0,Expired,Petrol,5,90000,Manual,2010.0,1197,78.9,20.36,Second Owner
Chennai,Taigun 1.0 TSI Topline AT BSVI,1550000.0,Comprehensive,Petrol,5,13000,Automatic,2022.0,999,113.98,18.41,First Owner
Chennai,Ecosport Signature Edition Diesel BSIV,675000.0,Expired,Diesel,5,120000,Manual,2019.0,1498,98.96,23.0,Second Owner
Chennai,Ertiga ZXI Plus,950000.0,Comprehensive,Petrol,7,58586,Manual,2020.0,1462,103.26,19.01,First Owner
Chennai,S-Presso VXi Plus BSVI,480000.0,Comprehensive,Petrol,5,7358,Manual,2022.0,998,65.71,24.76,First Owner
Chennai,City V MT,725000.0,Third Party,Petrol,5,37000,Manual,2020.0,1498,119.35,18.6,Second Owner
Chennai,KWID Climber 1.0 AMT Opt,399000.0,Zero Dep,Petrol,5,56158,Automatic,2020.0,999,67.0,22.0,First Owner
Chennai,FRONX Delta Plus,890000.0,Comprehensive,Petrol,5,24000,Manual,2023.0,1197,88.5,21.79,First Owner
Chennai,Baleno 1.2 CVT Alpha,635000.0,Expired,Petrol,5,40000,Automatic,2018.0,1197,83.1,21.4,First Owner
Chennai,Punch Accomplished AMT,780000.0,Expired,Petrol,5,10000,Automatic,2023.0,1199,86.63,18.8,First Owner
Chennai,Swift ZXI,563000.0,Comprehensive,Petrol,5,50063,Manual,2020.0,1197,88.5,22.38,First Owner
Chennai,GO A,300000.0,Expired,Petrol,5,80000,Manual,2016.0,1198,67.06,20.63,Second Owner
Chennai,Amaze VX CVT Petrol BSIV,604000.0,Zero Dep,Petrol,5,88057,Automatic,2019.0,1199,88.76,19.0,First Owner
Chennai,Wagon R VXI,310000.0,Expired,Petrol,5,74346,Manual,2012.0,998,67.1,18.9,First Owner
Chennai,Ecosport 1.5 TDCi Ambiente BSIV,430000.0,Expired,Diesel,5,100000,Manual,2016.0,1498,98.59,22.77,Second Owner
Chennai,City i DTec E,935000.0,Comprehensive,Diesel,5,70453,Manual,2017.0,1498,98.6,26.0,First Owner
Chennai,Indica V2 DLS BSIII,250000.0,Expired,Diesel,5,50000,Manual,2016.0,1405,48.21,17.88,First Owner
Chennai,City i-VTEC ZX,784000.0,Expired,Petrol,5,59853,Manual,2019.0,1497,117.6,17.14,First Owner
Chennai,C-Class C250 Avantgarde,690000.0,Comprehensive,Petrol,5,62000,Automatic,2010.0,1796,186.0,19.12,Second Owner
Chennai,Seltos GTX Plus Diesel AT,1530000.0,Comprehensive,Diesel,5,25000,Automatic,2020.0,1493,113.43,18.0,First Owner
Chennai,Glanza V CVT,676000.0,Expired,Petrol,5,51976,Automatic,2021.0,1197,81.8,19.56,First Owner
Chennai,Baleno 1.2 Zeta,580000.0,Expired,Petrol,5,80000,Manual,2017.0,1197,83.1,21.4,First Owner
Chennai,X6 xDrive 40d M Sport,5500000.0,Comprehensive,Diesel,5,85000,Automatic,2017.0,2993,308.43,19.12,Second Owner
Chennai,i20 Asta Opt Turbo DCT,1090000.0,Comprehensive,Petrol,5,10000,Automatic,2023.0,998,118.41,20.28,First Owner
Chennai,Swift Vdi BSIII,320000.0,Expired,Diesel,5,150000,Manual,2009.0,1248,81.8,17.8,First Owner
Chennai,Jazz 1.2 V AT i VTEC,488999.99999999994,Comprehensive,Petrol,5,77849,Automatic,2016.0,1199,88.7,19.0,First Owner
Chennai,Ertiga VXI,1050000.0,Expired,Petrol,7,30000,Manual,2022.0,1462,103.26,19.01,First Owner
Chennai,Beat Diesel LT,229999.99999999997,Comprehensive,Diesel,5,72000,Manual,2012.0,936,57.6,25.44,First Owner
Chennai,Ertiga VXi (O),1100000.0,Expired,Petrol,7,10000,Manual,2023.0,1462,101.64,20.51,First Owner
Chennai,Swift VXI BSVI,699000.0,Comprehensive,Petrol,5,24000,Manual,2022.0,1197,88.5,22.38,First Owner
Chennai,Swift Dzire VXI,488999.99999999994,Expired,Petrol,5,74570,Manual,2016.0,1197,88.5,22.41,First Owner
Chennai,Elevate SV,1200000.0,Expired,Petrol,5,13000,Manual,2023.0,1498,119.0,15.31,First Owner
Gurgaon,Q3 35 TDI Quattro Premium,1250000.0,Expired,Diesel,5,96000,Automatic,2015.0,1968,174.33,19.12,First Owner
Chennai,Amaze VX CVT BSVI,869999.9999999999,Expired,Petrol,5,10000,Automatic,2022.0,1199,88.5,18.3,First Owner
Chennai,Venue SX Plus Turbo DCT BSIV,768000.0,Expired,Petrol,5,73113,Automatic,2020.0,998,118.35,18.15,First Owner
Chennai,i20 Sportz 1.2,550000.0,Expired,Petrol,5,65298,Manual,2017.0,1197,81.83,18.6,First Owner
Chennai,Ignis Zeta BSVI,532000.0,Expired,Petrol,5,37477,Manual,2022.0,1197,81.8,20.89,First Owner
Chennai,Ecosport 1.5 Petrol Titanium Plus AT BSIV,690000.0,Comprehensive,Petrol,5,82000,Automatic,2018.0,1497,121.36,14.8,First Owner
Chennai,XL6 Zeta,1175000.0,Comprehensive,Petrol,6,18000,Manual,2021.0,1462,103.2,19.01,First Owner
Chennai,Compass 2.0 Longitude Option AT,1400000.0,Expired,Diesel,5,40000,Automatic,2020.0,1956,170.0,17.1,Second Owner
Chennai,3 Series GT Sport,2350000.0,Comprehensive,Diesel,5,63000,Automatic,2016.0,1995,188.0,19.12,First Owner
Chennai,Amaze S AT i-Vtech,430000.0,Comprehensive,Petrol,5,50000,Automatic,2014.0,1198,86.7,15.5,First Owner
Chennai,Santro Xing XO eRLX Euro II,185000.0,Expired,Petrol,5,72110,Manual,2006.0,1086,81.8,17.0,First Owner
Chennai,Fabia 1.2 MPI Ambiente,195000.0,Comprehensive,Petrol,5,63000,Manual,2010.0,1198,75.0,17.5,First Owner
Chennai,Vento 1.0 TSI Highline,799000.0,Comprehensive,Petrol,5,62000,Manual,2020.0,999,108.62,17.69,First Owner
Chennai,Sunny XL,385000.0,Comprehensive,Petrol,5,62075,Manual,2015.0,1498,97.7,16.95,Second Owner
Chennai,Jazz ZX CVT,699000.0,Zero Dep,Petrol,5,46861,Automatic,2020.0,1199,88.5,17.1,First Owner
Chennai,Celerio ZXI AMT,558000.0,Zero Dep,Petrol,5,23304,Automatic,2021.0,998,65.71,26.0,First Owner
Chennai,Swift Dzire LDI,475000.0,Comprehensive,Diesel,5,70716,Manual,2013.0,1248,74.0,23.4,First Owner
Chennai,Spark 1.0 LT,89000.0,Expired,Petrol,5,80000,Manual,2007.0,995,62.0,18.0,Fourth Owner
Chennai,RediGO T Option,246000.0,Comprehensive,Petrol,5,40490,Manual,2017.0,799,53.64,22.7,First Owner
Chennai,Venue S Plus,600000.0,Expired,Petrol,5,50000,Manual,2021.0,1197,81.86,17.52,First Owner
Chennai,Laura Ambiente 2.0 TDI CR AT,250000.0,Expired,Diesel,5,160000,Automatic,2011.0,1968,138.1,20.0,Third Owner
Chennai,Innova Crysta 2.4 VX MT,2100000.0,Comprehensive,Diesel,7,150000,Manual,2020.0,2393,147.51,19.12,First Owner
Chennai,Astor Savvy Turbo AT BSVI,1762000.0,Expired,Petrol,5,18245,Automatic,2021.0,1349,138.08,14.34,First Owner
Chennai,Thar LX 4WD Convert Top Diesel AT BSVI,1380000.0,Comprehensive,Diesel,4,56000,Automatic,2022.0,2184,130.0,9.0,First Owner
Chennai,XUV300 W8 BSVI,405000.0,Comprehensive,Petrol,5,128398,Manual,2016.0,1197,108.62,16.82,First Owner
Chennai,XUV300 W8 Diesel Sunroof BSVI,1024000.0,Comprehensive,Diesel,5,49338,Manual,2022.0,1497,115.05,20.1,First Owner
Chennai,Baleno 1.2 CVT Alpha,513000.0,Comprehensive,Petrol,5,81948,Automatic,2017.0,1197,83.1,21.4,Second Owner
Chennai,Ecosport 1.5 Diesel Titanium BSIV,850000.0,Expired,Diesel,5,25000,Manual,2019.0,1498,98.96,23.0,First Owner
Chennai,XC 90 D5 AT AWD,1350000.0,Comprehensive,Diesel,7,200000,Automatic,2013.0,2400,200.0,19.12,Second Owner
Chennai,Rapid 1.0 TSI Ambition,800000.0,Expired,Petrol,5,80000,Manual,2020.0,999,108.62,18.97,First Owner
Chennai,Duster Petrol RXS CVT,680000.0,Third Party,Petrol,5,21620,Automatic,2018.0,1498,104.5,14.99,Second Owner
